"observationDate","stateProvince","decimalLatitude","decimalLongitude","scientificName","vernacularName","dataResourceName","basisOfRecord","recordID"
2005-08-28,"Victoria",-37.655,144.8733,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","17a89a68-7d94-4089-8893-6210302114c7"
2017-06-04,"Western Australia",-31.27889,121.56944,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5b2c8f98-c5fd-4469-9e59-f408385167e6"
2007-09-01,"Western Australia",-32.24722,126.2997,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3daaeaa8-c26c-4f31-abbd-8f02b1a8b279"
2012-10-07,"Victoria",-38.27,144.3475,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","34a27636-5003-461c-89c1-94a8d03dfd4a"
2017-09-10,"Western Australia",-30.43532,121.0176,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","7792e9f6-c7f3-4fc2-a1e6-5682cd9efbfd"
2005-07-01,"Western Australia",-34.945,117.9569,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","778f935e-a642-400b-8228-8e0f563be8fa"
2016-11-25,"Western Australia",-32.03028,122.7925,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","6012bdaf-bf1d-45f4-9593-05681954bb26"
2005-05-19,"South Australia",-34.26556,139.2044,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","11d2eb7d-99c7-408f-9ce0-99ad96702baa"
2005-08-22,"South Australia",-34.19167,140.3722,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","978e9607-0b32-42bb-9311-45e4135ace82"
2011-06-06,"Victoria",-36.616669,143.25,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","464084cf-9faa-4ccf-9610-f7534cd414de"
2004-06-03,"South Australia",-34.305,139.2239,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","4adf3b5f-e7df-434d-a7eb-09816cbaf0d2"
2011-03-08,"South Australia",-34.72472,135.851105,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b3a4b0e6-7b04-4033-96ee-5a364d92ff6c"
2005-03-01,"Victoria",-36.78611,141.7564,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","935cdb32-ecea-421e-9150-588abbdb7187"
2005-09-01,"Western Australia",-34.945,117.9569,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","60958090-85e1-4346-8fbb-00054fd4b31d"
2007-07-01,"South Australia",-34.91667,138.5983,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ccd0bffd-87fd-4214-a5a9-e90a36c47b0a"
2007-10-02,"Western Australia",-34.88472,118.4056,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0fb7b56a-db36-421a-aca9-4d9339cbe52f"
2007-02-06,"Victoria",-38.03222,144.0864,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","275b1e21-548a-4baf-8fb3-76b52e24fc47"
2004-02-01,"Victoria",-37.71667,142.04,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","f080e011-87d2-4420-a239-a6a5950d524a"
2015-04-23,"Western Australia",-33.96,115.0617,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b1a01aaf-9c3f-477a-8253-90fbac366e04"
2005-03-17,"Victoria",-36.4575,141.6692,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","83e85917-a6b3-4ebe-96fb-957424f48ebf"
2014-08-10,"South Australia",-34.21695,139.2531,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","cd7b2204-010c-4b05-beac-57007ccaae61"
2006-02-25,"South Australia",-35.14584,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","f2b84224-ef3c-42f9-ae60-9df9ca22ed0a"
2006-06-01,"Victoria",-36.78611,141.7564,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b475c090-62e1-4039-a249-11f6f034a925"
2007-03-03,"Victoria",-37.63722,144.8425,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ac765739-4ff4-455b-8a50-d650d3866b6f"
2010-04-12,"Victoria",-37,145.04,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e0112f27-2c5c-42e2-b509-3e30e65d218b"
2006-12-01,"Victoria",-36.78611,141.7564,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","2ad2b7d2-50c6-43c6-98b6-bf40f8496508"
2006-12-17,"South Australia",-34.9,139.3,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8f749dc2-dc02-49bd-aab2-ab9c17a69634"
2017-10-20,"Western Australia",-30.39864,119.65538,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5b62ab85-ee9f-426e-a23d-6f06b0eff1c6"
2014-01-02,"South Australia",-33.27028,138.3567,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","eb9288d0-e540-42a0-a01c-453331e3ca41"
2007-04-20,"South Australia",-34.16389,135.9833,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c735c56a-4bd7-4864-a52c-2683a572f12b"
2006-09-23,"South Australia",-32.645,138.0922,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ea4838e6-9bca-4c0d-adfb-8756a0e4ac2a"
2012-03-03,"South Australia",-35.00972,139.0978,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c2efee6b-24ad-42a2-bb01-af0b5d5c0835"
2007-09-01,"South Australia",-31.47333,131.7594,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ea20ac1e-0fa3-475a-8e23-acd30d78d94d"
2006-12-01,"South Australia",-34.9,139.3,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d42e46fc-bdf9-46aa-9725-950fa1ec567f"
2009-08-02,"South Australia",-34.305,139.2239,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","a0f884b8-56f3-4dbd-8c37-5ec65aab8bf1"
2017-11-17,"Western Australia",-34.21028,118.61417,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8cf4c4ca-35a0-40cd-809d-2e4925c00831"
2015-04-12,"South Australia",-35.00972,139.0978,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c7f2c83b-46fe-49de-99a5-cd055afdf9f4"
2008-08-18,"South Australia",-35.14583,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","be611fe6-647b-4e2f-9282-f2f764bc1659"
2004-11-01,"South Australia",-32.645,138.0922,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","9890d0ad-a3fa-49da-b953-5162dd19c475"
2005-09-18,"Victoria",-37.56,145.1258,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3081eff8-89a4-45d7-9cf3-e6aebde2c6a8"
2017-11-14,"Western Australia",-34.21028,118.61417,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","9eede7cd-52fe-4859-b5a3-c454859044b8"
2007-08-30,"Western Australia",-32.18583,121.7792,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","6ae496c8-3fad-4f51-aaec-2bf9bd88c046"
2011-04-17,"South Australia",-34.299438,138.857498,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","6cff7d43-30e6-48af-87c4-ca1eec80c760"
2008-03-05,"South Australia",-34.78417,138.5869,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ec3dc133-fa88-4107-b421-c1ed09698ee1"
2016-12-01,"Western Australia",-32.00966,122.79587,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","cb61c653-6dba-4bcb-aee7-8885be04ee6c"
2018-04-24,"Western Australia",-31.98083,120.76944,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","9e3b7aa8-6c2f-4d33-8387-95c779017cf3"
2008-10-11,"South Australia",-35.52555,138.6908,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","49100eec-34c4-4eb2-a623-40dc9434d2d6"
2008-11-02,"Victoria",-36.9925,144.0742,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b5515a2a-762b-4a0d-b41b-c6cfebe8ec43"
2018-09-29,"Western Australia",-32.47533,116.94094,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ff4c2684-185a-4f5a-8cca-f3a7e96daa85"
2006-08-22,"South Australia",-34.75555,139.4836,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","82b52c62-1d20-4ccb-8a8b-15468ee2e49b"
2013-12-01,"Victoria",-37.71556,142.0397,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","41e39b34-1d7f-46fc-bee6-0f2efea1ee6f"
2012-05-19,"South Australia",-35.00972,139.0978,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0ada4bf9-dc0e-4b06-aafd-32d45fcd0daf"
2009-03-12,"South Australia",-34.1175,138.5869,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","45b34792-c5cd-4eba-8a1a-ef1915fc92bb"
2005-05-01,"Victoria",-36.78611,141.7564,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5f6dde8b-9387-4c30-a298-47903aee9636"
2005-06-05,"Western Australia",-29.17333,116.9542,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","0ea67cf7-b3a1-4646-becc-9a9ff0d4eecf"
2015-01-20,"South Australia",-34.56972,137.8817,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e893e802-a9a5-409d-a927-e703008ec7ba"
2012-04-08,"South Australia",-35.00972,139.0978,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c1aa25c1-9299-4484-bc64-c48c2819baf7"
2008-08-12,"Victoria",-36.955,141.52194,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b39928b3-4c61-46fa-a8e6-fdd23ed4c86f"
2007-12-14,"South Australia",-35.14583,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","53ad26b1-38da-4089-acb9-76726d7860f1"
2004-02-01,"Victoria",-36.78611,141.7564,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5c6ea673-a368-4278-b370-d2e3dcdbc08d"
2014-03-14,"Western Australia",-34.96556,117.2889,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8b8ff3d4-89e8-4d65-a50b-e3296bf3e538"
2005-04-16,"South Australia",-34.55861,139.5889,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","84d14f1c-6611-47b2-8d23-199d4ada2c07"
2006-06-01,"Western Australia",-35.06083,117.8667,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d386d82a-1976-4278-9121-ff8574c428e5"
2007-09-01,"South Australia",-35.14583,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e6bbb3a5-657d-4382-a1c3-2e6f959e78f7"
2004-08-29,"Western Australia",-29.73583,117.0275,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d453bf34-737e-4c12-a8e9-9c9c3fdee39f"
2007-08-27,"Western Australia",-32.36945,121.7875,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","280a1a67-e0b7-47bd-a402-9fa8fa941981"
2009-10-24,"Western Australia",-34.59,116.41,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","27f7ea9b-27ff-43ec-af38-eeae9f36f6da"
2012-02-01,"South Australia",-35.50833,138.9833,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","403f86c1-9dbe-4a66-b735-d16c3bd28ab4"
2005-03-12,"Victoria",-36.45972,141.9572,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d2fb8e7d-d29a-4345-ac4a-41f7b154df7d"
2008-07-12,"South Australia",-34.93195,139.2244,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","6ce6916b-c151-463d-b1c8-9064c642f50a"
2007-02-28,"Victoria",-37.08028,144.14,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","cc6735cb-951c-45d8-902c-f7cff4388d83"
2006-09-16,"South Australia",-35.19111,138.5758,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3ca4c12e-4e74-4169-a16f-e4b7d329e2c0"
2007-11-28,"Victoria",-37.57778,144.9631,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ddd0e1b5-48c7-4807-8cb4-1a47feb46ca9"
2004-03-17,"Victoria",-37.735,142.0425,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","50202dab-6dbb-4f47-b8d6-8ebcad8d6829"
2005-03-18,"South Australia",-35.14583,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","60ab28d8-9685-4d87-a038-21e17d587547"
2018-03-18,"Western Australia",-32.07964,122.03756,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","7a4f579c-78f3-4523-9375-b2ec22365c9c"
2012-10-14,"Victoria",-36.98667,141.7289,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","7e16291a-aa2d-4ca9-a784-7738eaef80ce"
2013-10-04,"Western Australia",-32.37778,121.99,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","3f7fe563-bfaf-45ac-b0be-aada4e58154f"
2009-05-31,"Victoria",-37.63417,144.805,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","a5c7855d-2249-418d-b740-e87dad954476"
2014-08-29,"Victoria",-36.98667,141.7289,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","dbe0313b-3ca4-4bcb-8238-859c258d80b6"
2010-04-12,"Victoria",-37,145.02,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5593e9b4-1698-4565-8bb5-0f05b4662529"
2004-07-13,"South Australia",-35.45,138.6017,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8bfedaad-f764-4bae-87a3-015ce4fc4df9"
2005-01-01,"Victoria",-36.78611,141.7564,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","c8941d46-9831-4394-a7d8-c4b514738467"
2014-11-14,"Victoria",-36.98667,141.7289,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","145941f1-ec79-4c0d-a1d4-5daa470c6159"
2008-02-01,"South Australia",-35.14778,139.3106,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5e12f6f6-97cc-432e-b3b5-a5782964622a"
2015-10-30,"Western Australia",-33.74083,119.9803,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","88bfd80b-32ba-4a05-9290-1055d402e1b1"
2007-06-13,"Western Australia",-34.37556,116.1525,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","a2b063b2-fd4c-45d6-8d6f-6a5b28b8a858"
2007-03-02,"Western Australia",-29.23444,124.5189,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","e1420a57-b3d0-40ae-83a1-bfd8ac59a1e2"
2004-12-01,"Victoria",-36.78611,141.7564,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","cb7f63e0-a1c2-474e-89a7-5af15de04f6c"
2017-09-12,"Western Australia",-30.19104,120.66409,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","cd674449-7b93-46dd-9d40-a8cb5b076987"
2006-04-30,"South Australia",-35.47722,138.4872,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d2148b73-27c9-427e-aa33-0693243d3616"
2013-04-22,"Western Australia",-32.11444,123.1717,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5130dc05-96aa-4e95-8b86-8769afe1b536"
2012-10-30,"South Australia",-32.89667,138.2378,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","eebaffc0-fd57-4987-b6c6-33d46f8a6932"
2004-01-03,"South Australia",-34.85028,138.7097,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","2a1fb675-d6d1-43b9-9b76-7b0e76a3628a"
2008-10-04,"Victoria",-36.5175,146.2236,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","4b85f6c6-02fa-42dc-a92f-4fca98979e01"
2004-11-14,"South Australia",-34.07056,140.1358,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","b17d31a9-4480-4c4d-87a7-f393b656f192"
2008-09-09,"Western Australia",-34.41056,115.9264,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","93dd2726-0f23-4ec2-8e1b-c50054d1d971"
2010-01-26,"Victoria",-36.71667,143.2733,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","7ab73ecf-3c38-43d8-b06f-db490d305507"
2009-04-12,"Victoria",-36.43222,145.2258,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","f8d513c2-568b-4652-b144-d3cc74756d92"
2004-07-18,"South Australia",-34.305,139.2239,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","fd21a41c-59d2-4eb9-a87c-90b9c3395729"
2008-09-16,"South Australia",-32.49445,137.7603,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8851fd92-eb06-402a-85ba-27158b6e7370"
2018-01-18,"South Australia",-34.44333,138.26,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","fa1b9f41-75c8-48df-9c17-0a0fa14c19d5"
2012-01-01,"Victoria",-37.15917,143.75305,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","8aac5ced-e273-4154-9934-c480dd660072"
2004-10-14,"Western Australia",-30.28417,119.2161,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","d773c75a-beac-4e14-9cb4-0dddf3335a61"
2016-09-11,"South Australia",-35.11111,139.07667,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","ebbc4a1e-ec33-4cc4-8387-3e1fc567752d"
2005-07-15,"Western Australia",-34.23333,116.1667,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","2b04d9bb-5815-4755-8c05-c72fd10a3943"
2007-03-01,"Western Australia",-32.03222,126.235,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","4b64275e-addd-478b-ba7a-35e6f04be44c"
2007-11-07,"South Australia",-34.7375,138.6056,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","47e04421-478d-4a1b-b2dc-d81ab238103b"
2006-04-15,"Western Australia",-30.34805,119.6572,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","611f888d-aa29-4aee-8927-ad824803832c"
2006-06-17,"South Australia",-35.14583,138.485,"Parvipsitta porphyrocephala","Purple-crowned Lorikeet","BirdLife Australia, Birdata","HUMAN_OBSERVATION","5883bdd9-06e8-4427-abc1-2423ad67fb1a"
